origin_date,horizon,actual,vecm,var_aic,var_bic,naive,vecm_lower_90,vecm_upper_90,vecm_lower_95,vecm_upper_95
2025-09-18,1,0.7400000000000002,0.7066221451718,0.7060643727438014,0.7096555118110236,0.71,0.6591490939171739,0.7540951964264261,0.6500545155841514,0.7631897747594486
2025-09-25,1,0.73,0.7366414904686414,0.7364175599516101,0.7296608503317769,0.73,0.6891854588150326,0.7840975221222501,0.6800941409864554,0.7931888399508273
2025-10-02,1,0.7399999999999998,0.7311139605667457,0.7293856672988608,0.7296612665684831,0.73,0.6836726519536173,0.7785552691798742,0.6745841546693576,0.7876437664641338
2025-10-09,1,0.71,0.7330975052052005,0.7315636072100064,0.7296616817847511,0.73,0.6856847129001561,0.7805102975102448,0.676601678584692,0.7895933318257089
2025-10-16,1,0.7199999999999998,0.7012285783650859,0.6994730556815517,0.6996547502448581,0.7000000000000002,0.6538409983692521,0.7486161583609197,0.6447627940639731,0.7576943626661987
2025-10-23,1,0.71,0.7068931625766206,0.7053404682119626,0.6996551724137928,0.6999999999999997,0.6595244057192456,0.7542619194339956,0.6504498074283823,0.7633365177248589
2025-10-30,1,0.7200000000000002,0.7104400084033184,0.7101377405984907,0.7096580361504641,0.71,0.6630818917160077,0.7577981250906292,0.6540093317997079,0.766870685006929
2025-11-06,1,0.73,0.7163156047495163,0.7165993245197626,0.7096584532812881,0.71,0.6689747277979574,0.7636564817010751,0.6599054705580834,0.7727257389409492
2025-11-13,1,0.7400000000000002,0.7099137488997145,0.7090276989170503,0.7096588693957114,0.71,0.6625909756632761,0.7572365221361529,0.6535251866153746,0.7663023111840543
2025-11-20,1,0.7600000000000002,0.7499986821918281,0.7491992575587845,0.7496690192260891,0.75,0.7026966245369922,0.7973007398466639,0.6936348040454532,0.806362560338203
2025-11-27,1,0.73,0.7191422392192922,0.7183206837931196,0.7196621293145359,0.7200000000000002,0.6718643344598151,0.7664201439787693,0.6628071410228471,0.7754773374157373
2025-12-04,1,0.7799999999999998,0.8006264634463665,0.7997351372999832,0.7996819616411749,0.7999999999999998,0.7533676110466176,0.8478853158461153,0.7443140675367852,0.8569388593559477
2025-12-11,1,0.8199999999999998,0.8021201234255275,0.8018940956247379,0.7996823472356933,0.7999999999999998,0.7548816363983406,0.8493586104527144,0.7458319943541007,0.8584082524969543
2025-12-18,1,0.8600000000000003,0.8113122526323875,0.811330244171943,0.8096851537902641,0.81,0.7640978431096763,0.8585266621550987,0.7550528136771125,0.8675716915876625
2025-12-25,1,0.8300000000000001,0.8270228956205925,0.8262632664720793,0.8296903725205613,0.8300000000000001,0.7798158360963667,0.8742299551448183,0.770772214728699,0.8832735765124861
2026-01-01,1,0.8600000000000003,0.8402690354510227,0.8394087350068429,0.8396931625996616,0.8399999999999999,0.7930903155062556,0.8874477553957898,0.7840521232508632,0.8964859476511823
2026-01-08,1,0.8300000000000001,0.8308280734271095,0.8296769851072655,0.8296911196911197,0.8300000000000001,0.7836730591947986,0.8779830876594205,0.7746394083255856,0.8870167385286334
2026-01-15,1,0.8300000000000001,0.8193369064211712,0.8181927702223207,0.8196890817064356,0.8200000000000003,0.7722002007544909,0.8664736120878515,0.7631700573211789,0.8755037555211634
2026-01-22,1,0.81,0.8382115565076586,0.8374232532660864,0.8396942705825708,0.8399999999999999,0.7910921068407673,0.8853310061745499,0.7820652691996394,0.8943578438156777
2026-01-29,1,0.8599999999999999,0.8412026489181876,0.840809369899983,0.8396946381341671,0.8400000000000003,0.7940971910048789,0.8883081068314964,0.7850730338128817,0.8973322640234935
2026-02-05,1,0.8500000000000001,0.8497444964645925,0.8492762909302078,0.8496974063400577,0.8500000000000001,0.8026645822686971,0.8968244106604879,0.7936453185759126,0.9058436743532724
2026-02-12,1,0.7799999999999998,0.7870486877640147,0.7862789992223642,0.7896833773087067,0.7899999999999996,0.7399865839379648,0.8341107915900646,0.7309707322399736,0.8431266432880559
2026-02-19,1,0.7800000000000002,0.7807823689400052,0.7798652817915902,0.7796813608049835,0.7800000000000002,0.7337468753266974,0.827817862553313,0.7247361214401558,0.8368286164398546
2026-02-26,1,0.7399999999999998,0.7419959548794414,0.7409959315877902,0.7396721703756878,0.7399999999999998,0.6949802539887786,0.7890116557701041,0.6859732918632838,0.7980186178955989
2026-03-05,1,0.77,0.7640847230427964,0.7632000325645848,0.759677342256214,0.7599999999999998,0.7170927802749847,0.8110766658106081,0.7080903695761122,0.8200790765094806
2026-03-12,1,0.7199999999999998,0.7059114081807039,0.7049827706150706,0.6996634041537362,0.7000000000000002,0.6589079529838449,0.7529148633775629,0.6499033368087073,0.7619194795527005
