origin_date,horizon,actual,naive,lstm,fold
2018-10-17,5,0.13,0.2,0.19885886,2
2018-10-17,20,0.15,0.2,0.18762839,2
2018-10-18,1,0.2,0.18,0.18020672,2
2018-10-18,5,0.14,0.18,0.17823268,2
2018-10-18,20,0.14,0.18,0.16857345,2
2018-10-19,1,0.19,0.2,0.20031226,2
2018-10-19,5,0.13,0.2,0.19951428,2
2018-10-19,20,0.14,0.2,0.18686706,2
2018-10-22,1,0.18,0.19,0.19001612,2
2018-10-22,5,0.13,0.19,0.18830636,2
2018-10-22,20,0.14,0.19,0.18636024,2
2018-10-23,1,0.13,0.18,0.17985256,2
2018-10-23,5,0.14,0.18,0.17697948,2
2018-10-23,20,0.13,0.18,0.17748046,2
2018-10-24,1,0.14,0.13,0.12943065,2
2018-10-24,5,0.16,0.13,0.12791178,2
2018-10-24,20,0.12,0.13,0.12345459,2
2018-10-25,1,0.13,0.14,0.13839947,2
2018-10-25,5,0.16,0.14,0.13892971,2
2018-10-25,20,0.12,0.14,0.12638028,2
2018-10-26,1,0.13,0.13,0.12913138,2
2018-10-26,5,0.18,0.13,0.12750405,2
2018-10-26,20,0.11,0.13,0.11689216,2
2018-10-29,1,0.14,0.13,0.12942047,2
2018-10-29,5,0.18,0.13,0.12832065,2
2018-10-29,20,0.11,0.13,0.11653362,2
2018-10-30,1,0.16,0.14,0.1399068,2
2018-10-30,5,0.18,0.14,0.13770162,2
2018-10-30,20,0.11,0.14,0.12778717,2
2018-10-31,1,0.16,0.16,0.16024245,2
2018-10-31,5,0.17,0.16,0.15683678,2
2018-10-31,20,0.12,0.16,0.14822939,2
2018-11-01,1,0.18,0.16,0.15990932,2
2018-11-01,5,0.18,0.16,0.15594561,2
2018-11-01,20,0.11,0.16,0.14761603,2
2018-11-02,1,0.18,0.18,0.17889726,2
2018-11-02,5,0.17,0.18,0.17626446,2
2018-11-02,20,0.11,0.18,0.16647097,2
2018-11-05,1,0.18,0.18,0.17989294,2
2018-11-05,5,0.17,0.18,0.17615555,2
2018-11-05,20,0.08,0.18,0.16621882,2
2018-11-06,1,0.17,0.18,0.17903309,2
2018-11-06,5,0.15,0.18,0.1766099,2
2018-11-06,20,0.06,0.18,0.166645,2
2018-11-07,1,0.18,0.17,0.16962413,2
2018-11-07,5,0.15,0.17,0.16722003,2
2018-11-07,20,0.07,0.17,0.15648812,2
2018-11-08,1,0.17,0.18,0.17914829,2
2018-11-08,5,0.14,0.18,0.17752895,2
2018-11-08,20,0.09,0.18,0.166441,2
2018-11-09,1,0.17,0.17,0.16955629,2
2018-11-09,5,0.14,0.17,0.16727135,2
2018-11-09,20,0.07,0.17,0.15663609,2
2018-11-12,1,0.15,0.17,0.17008677,2
2018-11-12,5,0.14,0.17,0.16901971,2
2018-11-12,20,0.04,0.17,0.15434237,2
2018-11-13,1,0.15,0.15,0.14971673,2
2018-11-13,5,0.13,0.15,0.14779478,2
2018-11-13,20,0.04,0.15,0.13552311,2
2018-11-14,1,0.14,0.15,0.14953947,2
2018-11-14,5,0.12,0.15,0.1491335,2
2018-11-14,20,0.06,0.15,0.1359681,2
2018-11-15,1,0.14,0.14,0.13931441,2
2018-11-15,5,0.12,0.14,0.13841385,2
2018-11-15,20,0.09,0.14,0.12590076,2
2018-11-16,1,0.14,0.14,0.13926151,2
2018-11-16,5,0.11,0.14,0.13818835,2
2018-11-16,20,0.08,0.14,0.12638474,2
2018-11-19,1,0.13,0.14,0.1388359,2
2018-11-19,5,0.11,0.14,0.13805918,2
2018-11-19,20,0.09,0.14,0.12606086,2
2018-11-20,1,0.12,0.13,0.12959541,2
2018-11-20,5,0.11,0.13,0.1283433,2
2018-11-20,20,0.09,0.13,0.11639549,2
2018-11-21,1,0.12,0.12,0.120596215,2
2018-11-21,5,0.12,0.12,0.11887955,2
2018-11-21,20,0.08,0.12,0.10651115,2
2018-11-22,1,0.11,0.12,0.12017938,2
2018-11-22,5,0.11,0.12,0.118519485,2
2018-11-22,20,0.08,0.12,0.10675425,2
2018-11-23,1,0.11,0.11,0.10919034,2
2018-11-23,5,0.11,0.11,0.107575476,2
2018-11-23,20,0.08,0.11,0.09671686,2
2018-11-26,1,0.11,0.11,0.108550124,2
2018-11-26,5,0.08,0.11,0.1101607,2
2018-11-26,20,0.07,0.11,0.08504403,2
2018-11-27,1,0.12,0.11,0.10927847,2
2018-11-27,5,0.06,0.11,0.109476864,2
2018-11-27,20,0.07,0.11,0.09088099,2
2018-11-28,1,0.11,0.12,0.119724624,2
2018-11-28,5,0.07,0.12,0.11927797,2
2018-11-28,20,0.07,0.12,0.10295528,2
2018-11-29,1,0.11,0.11,0.109406635,2
2018-11-29,5,0.09,0.11,0.10784062,2
2018-11-29,20,0.09,0.11,0.09421522,2
2018-11-30,1,0.08,0.11,0.10886921,2
2018-11-30,5,0.07,0.11,0.10799113,2
2018-11-30,20,0.09,0.11,0.0945219,2
2018-12-03,1,0.06,0.08,0.07937108,2
2018-12-03,5,0.04,0.08,0.0781915,2
2018-12-03,20,0.1,0.08,0.065071985,2
2018-12-04,1,0.07,0.06,0.058757886,2
2018-12-04,5,0.04,0.06,0.058709145,2
2018-12-04,20,0.1,0.06,0.044946488,2
2018-12-05,1,0.09,0.07,0.06937007,2
2018-12-05,5,0.06,0.07,0.07041457,2
2018-12-05,20,0.06,0.07,0.056365855,2
2018-12-06,1,0.07,0.09,0.091088355,2
2018-12-06,5,0.09,0.09,0.08961271,2
2018-12-06,20,0.06,0.09,0.07604088,2
2018-12-07,1,0.04,0.07,0.06997989,2
2018-12-07,5,0.08,0.07,0.06790446,2
2018-12-07,20,0.08,0.07,0.054836288,2
2018-12-10,1,0.04,0.04,0.038855862,2
2018-12-10,5,0.09,0.04,0.037258737,2
2018-12-10,20,0.07,0.04,0.024135333,2
2018-12-11,1,0.06,0.04,0.040612716,2
2018-12-11,5,0.09,0.04,0.039441302,2
2018-12-11,20,0.07,0.04,0.026764464,2
2018-12-12,1,0.09,0.06,0.06078985,2
2018-12-12,5,0.08,0.06,0.058613017,2
2018-12-12,20,0.07,0.06,0.046453223,2
2018-12-13,1,0.08,0.09,0.08946457,2
2018-12-13,5,0.08,0.09,0.08663781,2
2018-12-13,20,0.07,0.09,0.07635083,2
2018-12-14,1,0.09,0.08,0.079268135,2
2018-12-14,5,0.08,0.08,0.075860746,2
2018-12-14,20,0.06,0.08,0.06584497,2
2018-12-17,1,0.09,0.09,0.08936713,2
2018-12-17,5,0.07,0.09,0.08715905,2
2018-12-17,20,0.08,0.09,0.07526909,2
2018-12-18,1,0.08,0.09,0.08899617,2
2018-12-18,5,0.07,0.09,0.08702907,2
2018-12-18,20,0.08,0.09,0.0759144,2
2018-12-19,1,0.08,0.08,0.079328515,2
2018-12-19,5,0.07,0.08,0.07779902,2
2018-12-19,20,0.07,0.08,0.064724505,2
2018-12-20,1,0.08,0.08,0.07925108,2
2018-12-20,5,0.09,0.08,0.07893505,2
2018-12-20,20,0.09,0.08,0.07502457,2
2018-12-21,1,0.07,0.08,0.07729579,2
2018-12-21,5,0.09,0.08,0.0768153,2
2018-12-21,20,0.09,0.08,0.08005533,2
2018-12-24,1,0.07,0.07,0.06694997,2
2018-12-24,5,0.1,0.07,0.06570241,2
2018-12-24,20,0.09,0.07,0.058823574,2
2018-12-25,1,0.07,0.07,0.06759533,2
2018-12-25,5,0.1,0.07,0.06746244,2
2018-12-25,20,0.07,0.07,0.055109203,2
2018-12-26,1,0.09,0.07,0.06849276,2
2018-12-26,5,0.06,0.07,0.06713056,2
2018-12-26,20,0.07,0.07,0.05541165,2
2018-12-27,1,0.09,0.09,0.089575104,2
2018-12-27,5,0.06,0.09,0.08671176,2
2018-12-27,20,0.07,0.09,0.07679941,2
2018-12-28,1,0.1,0.09,0.08924158,2
2018-12-28,5,0.08,0.09,0.0867692,2
2018-12-28,20,0.09,0.09,0.075216174,2
2018-12-31,1,0.1,0.1,0.09869231,2
2018-12-31,5,0.07,0.1,0.09702422,2
2018-12-31,20,0.09,0.1,0.08415805,2
2019-01-01,1,0.06,0.1,0.09880377,2
2019-01-01,5,0.07,0.1,0.096709885,2
2019-01-01,20,0.09,0.1,0.08426638,2
2019-01-02,1,0.06,0.06,0.059242252,2
2019-01-02,5,0.07,0.06,0.05668649,2
2019-01-02,20,0.1,0.06,0.04512381,2
2019-01-03,1,0.08,0.06,0.059292167,2
2019-01-03,5,0.07,0.06,0.05866859,2
2019-01-03,20,0.11,0.06,0.046153314,2
2019-01-04,1,0.07,0.08,0.07784673,2
2019-01-04,5,0.06,0.08,0.07930998,2
2019-01-04,20,0.13,0.08,0.063780725,2
2019-01-07,1,0.07,0.07,0.06901723,2
2019-01-07,5,0.08,0.07,0.06745504,2
2019-01-07,20,0.12,0.07,0.05673652,2
2019-01-08,1,0.07,0.07,0.068853624,2
2019-01-08,5,0.08,0.07,0.06804138,2
2019-01-08,20,0.11,0.07,0.05733396,2
2019-01-09,1,0.07,0.07,0.069404006,2
2019-01-09,5,0.07,0.07,0.068549305,2
2019-01-09,20,0.11,0.07,0.058092654,2
2019-01-10,1,0.06,0.07,0.06891691,2
2019-01-10,5,0.09,0.07,0.06813629,2
2019-01-10,20,0.11,0.07,0.057546664,2
2019-01-11,1,0.08,0.06,0.059467643,2
2019-01-11,5,0.09,0.06,0.058560915,2
2019-01-11,20,0.11,0.06,0.047609095,2
2019-01-14,1,0.08,0.08,0.07961589,2
2019-01-14,5,0.09,0.08,0.0790315,2
2019-01-14,20,0.12,0.08,0.066942126,2
2019-01-15,1,0.07,0.08,0.079468064,2
2019-01-15,5,0.07,0.08,0.077340715,2
2019-01-15,20,0.12,0.08,0.066582285,2
2019-01-16,1,0.09,0.07,0.06950001,2
2019-01-16,5,0.07,0.07,0.067008436,2
2019-01-16,20,0.12,0.07,0.056425765,2
2019-01-17,1,0.09,0.09,0.089483164,2
2019-01-17,5,0.07,0.09,0.08741998,2
2019-01-17,20,0.11,0.09,0.076720804,2
2019-01-18,1,0.09,0.09,0.08990914,2
2019-01-18,5,0.09,0.09,0.08672799,2
2019-01-18,20,0.11,0.09,0.07663399,2
2019-01-21,1,0.07,0.09,0.08735596,2
2019-01-21,5,0.09,0.09,0.08918134,2
2019-01-21,20,0.11,0.09,0.05958503,2
2019-01-22,1,0.07,0.07,0.06867744,2
2019-01-22,5,0.09,0.07,0.069507994,2
2019-01-22,20,0.12,0.07,0.047702655,2
2019-01-23,1,0.07,0.07,0.06889656,2
2019-01-23,5,0.1,0.07,0.07028964,2
2019-01-23,20,0.12,0.07,0.050585672,2
2019-01-24,1,0.09,0.07,0.069336854,2
2019-01-24,5,0.11,0.07,0.068814196,2
2019-01-24,20,0.12,0.07,0.053727977,2
2019-01-25,1,0.09,0.09,0.08890002,2
2019-01-25,5,0.13,0.09,0.088604204,2
2019-01-25,20,0.11,0.09,0.073971316,2
2019-01-28,1,0.09,0.09,0.08838007,2
2019-01-28,5,0.12,0.09,0.08627627,2
2019-01-28,20,0.11,0.09,0.074876525,2
2019-01-29,1,0.1,0.09,0.08890895,2
2019-01-29,5,0.11,0.09,0.08734748,2
2019-01-29,20,0.11,0.09,0.07534825,2
2019-01-30,1,0.11,0.1,0.098982275,2
2019-01-30,5,0.11,0.1,0.09777192,2
2019-01-30,20,0.14,0.1,0.08528346,2
2019-01-31,1,0.13,0.11,0.10822484,2
2019-01-31,5,0.11,0.11,0.10686157,2
2019-01-31,20,0.16,0.11,0.095012754,2
2019-02-01,1,0.12,0.13,0.12777932,2
2019-02-01,5,0.11,0.13,0.12727766,2
2019-02-01,20,0.17,0.13,0.11392306,2
2019-02-04,1,0.11,0.12,0.118844196,2
2019-02-04,5,0.12,0.12,0.11604308,2
2019-02-04,20,0.15,0.12,0.10587275,2
2019-02-05,1,0.11,0.11,0.10980759,2
2019-02-05,5,0.12,0.11,0.10751565,2
2019-02-05,20,0.14,0.11,0.09680407,2
2019-02-06,1,0.11,0.11,0.10951794,2
2019-02-06,5,0.12,0.11,0.108160496,2
2019-02-06,20,0.14,0.11,0.09656925,2
2019-02-07,1,0.11,0.11,0.109990805,2
2019-02-07,5,0.11,0.11,0.108327076,2
2019-02-07,20,0.14,0.11,0.09637204,2
2019-02-08,1,0.12,0.11,0.11011386,2
2019-02-08,5,0.11,0.11,0.10885975,2
2019-02-08,20,0.11,0.11,0.0949396,2
2019-02-11,1,0.12,0.12,0.119302586,2
2019-02-11,5,0.11,0.12,0.117616445,2
2019-02-11,20,0.09,0.12,0.10518055,2
2019-02-12,1,0.12,0.12,0.11982749,2
2019-02-12,5,0.12,0.12,0.11671194,2
2019-02-12,20,0.08,0.12,0.105661325,2
2019-02-13,1,0.11,0.12,0.119345576,2
2019-02-13,5,0.12,0.12,0.116287485,2
2019-02-13,20,0.09,0.12,0.1060562,2
2019-02-14,1,0.11,0.11,0.10956554,2
2019-02-14,5,0.12,0.11,0.10683883,2
2019-02-14,20,0.1,0.11,0.09652868,2
2019-02-15,1,0.11,0.11,0.10964864,2
2019-02-15,5,0.11,0.11,0.10865496,2
2019-02-15,20,0.09,0.11,0.09548726,2
2019-02-18,1,0.12,0.11,0.10922079,2
2019-02-18,5,0.11,0.11,0.10767866,2
2019-02-18,20,0.08,0.11,0.09612831,2
2019-02-19,1,0.12,0.12,0.11945371,2
2019-02-19,5,0.11,0.12,0.11770788,2
2019-02-19,20,0.08,0.12,0.106386475,2
2019-02-20,1,0.12,0.12,0.11899957,2
2019-02-20,5,0.14,0.12,0.117100686,2
2019-02-20,20,0.07,0.12,0.10604607,2
2019-02-21,1,0.11,0.12,0.118645735,2
2019-02-21,5,0.16,0.12,0.11691523,2
2019-02-21,20,0.07,0.12,0.10608872,2
2019-02-22,1,0.11,0.11,0.10984759,2
2019-02-22,5,0.17,0.11,0.10757822,2
2019-02-22,20,0.06,0.11,0.09719511,2
2019-02-25,1,0.11,0.11,0.109117016,2
2019-02-25,5,0.15,0.11,0.108261764,2
2019-02-25,20,0.07,0.11,0.09632072,2
2019-02-26,1,0.14,0.11,0.10966056,2
2019-02-26,5,0.14,0.11,0.10793371,2
2019-02-26,20,0.07,0.11,0.0971308,2
2019-02-27,1,0.16,0.14,0.13951918,2
2019-02-27,5,0.14,0.14,0.13823882,2
2019-02-27,20,0.08,0.14,0.1263962,2
2019-02-28,1,0.17,0.16,0.15968332,2
2019-02-28,5,0.14,0.16,0.15670158,2
2019-02-28,20,0.06,0.16,0.155587,2
2019-03-01,1,0.15,0.17,0.16993275,2
2019-03-01,5,0.11,0.17,0.16451241,2
2019-03-01,20,0.07,0.17,0.16654259,2
2019-03-04,1,0.14,0.15,0.15056184,2
2019-03-04,5,0.09,0.15,0.14528634,2
2019-03-04,20,0.1,0.15,0.14204025,2
2019-03-05,1,0.14,0.14,0.14012696,2
2019-03-05,5,0.08,0.14,0.13754658,2
2019-03-05,20,0.1,0.14,0.1283787,2
2019-03-06,1,0.14,0.14,0.14012839,2
2019-03-06,5,0.09,0.14,0.1378518,2
2019-03-06,20,0.11,0.14,0.12764817,2
2019-03-07,1,0.11,0.14,0.14025216,2
2019-03-07,5,0.1,0.14,0.13837515,2
2019-03-07,20,0.11,0.14,0.12618396,2
2019-03-08,1,0.09,0.11,0.1094352,2
2019-03-08,5,0.09,0.11,0.108180806,2
2019-03-08,20,0.11,0.11,0.09514302,2
2019-03-11,1,0.08,0.09,0.089625366,2
2019-03-11,5,0.08,0.09,0.088861495,2
2019-03-11,20,0.12,0.09,0.076213844,2
2019-03-12,1,0.09,0.08,0.08018119,2
2019-03-12,5,0.08,0.08,0.07918602,2
2019-03-12,20,0.12,0.08,0.06768581,2
2019-03-13,1,0.1,0.09,0.08951702,2
2019-03-13,5,0.07,0.09,0.089378774,2
2019-03-13,20,0.1,0.09,0.077252336,2
2019-03-14,1,0.09,0.1,0.099169075,2
2019-03-14,5,0.07,0.1,0.09816128,2
2019-03-14,20,0.13,0.1,0.08718772,2
2019-03-15,1,0.08,0.09,0.089653246,2
2019-03-15,5,0.06,0.09,0.087603495,2
2019-03-15,20,0.15,0.09,0.077421874,2
2019-03-18,1,0.08,0.08,0.07950713,2
2019-03-18,5,0.07,0.08,0.0785048,2
2019-03-18,20,0.15,0.08,0.06646644,2
2019-03-19,1,0.07,0.08,0.07988648,2
2019-03-19,5,0.07,0.08,0.078386575,2
2019-03-19,20,0.15,0.08,0.06720364,2
2019-03-20,1,0.07,0.07,0.06930965,2
2019-03-20,5,0.08,0.07,0.06770912,2
2019-03-20,20,0.14,0.07,0.057251006,2
2019-03-21,1,0.06,0.07,0.06909079,2
2019-03-21,5,0.06,0.07,0.069129944,2
2019-03-21,20,0.15,0.07,0.056790456,2
2019-03-22,1,0.07,0.06,0.059976052,2
2019-03-22,5,0.07,0.06,0.05861071,2
2019-03-22,20,0.15,0.06,0.04671323,2
2019-03-25,1,0.07,0.07,0.068874195,2
2019-03-25,5,0.1,0.07,0.07004395,2
2019-03-25,20,0.17,0.07,0.05124875,2
2019-03-26,1,0.08,0.07,0.0694813,2
2019-03-26,5,0.1,0.07,0.068130866,2
2019-03-26,20,0.18,0.07,0.05221121,2
2019-03-27,1,0.06,0.08,0.07907284,2
2019-03-27,5,0.11,0.08,0.077302344,2
2019-03-27,20,0.16,0.08,0.0639117,2
2019-03-28,1,0.07,0.06,0.059316657,2
2019-03-28,5,0.11,0.06,0.057059903,2
2019-03-28,20,0.15,0.06,0.04565014,2
2019-03-29,1,0.1,0.07,0.069808654,2
2019-03-29,5,0.11,0.07,0.06803693,2
2019-03-29,20,0.14,0.07,0.056096215,2
2019-04-01,1,0.1,0.1,0.09873149,2
2019-04-01,5,0.12,0.1,0.09653777,2
2019-04-01,20,0.16,0.1,0.08833645,2
2019-04-02,1,0.11,0.1,0.099365264,2
2019-04-02,5,0.12,0.1,0.095896594,2
2019-04-02,20,0.15,0.1,0.085221104,2
2019-04-03,1,0.11,0.11,0.10925944,2
2019-04-03,5,0.1,0.11,0.10672208,2
2019-04-03,20,0.13,0.11,0.09529511,2
2019-04-04,1,0.11,0.11,0.109283514,2
2019-04-04,5,0.13,0.11,0.10628153,2
2019-04-04,20,0.14,0.11,0.09600155,2
2019-04-05,1,0.12,0.11,0.109448016,2
2019-04-05,5,0.15,0.11,0.107255206,2
2019-04-05,20,0.13,0.11,0.09578476,2
2019-04-08,1,0.12,0.12,0.11952017,2
2019-04-08,5,0.15,0.12,0.11750157,2
2019-04-08,20,0.11,0.12,0.10567449,2
2019-04-09,1,0.1,0.12,0.118820146,2
2019-04-09,5,0.15,0.12,0.116313785,2
2019-04-09,20,0.1,0.12,0.10584321,2
2019-04-10,1,0.13,0.1,0.0989682,2
2019-04-10,5,0.14,0.1,0.097118124,2
2019-04-10,20,0.11,0.1,0.08585296,2
2019-04-11,1,0.15,0.13,0.129342,2
2019-04-11,5,0.15,0.13,0.12864672,2
2019-04-11,20,0.1,0.13,0.11606354,2
2019-04-12,1,0.15,0.15,0.14997889,2
2019-04-12,5,0.15,0.15,0.14679687,2
2019-04-12,20,0.09,0.15,0.13638186,2
2019-04-15,1,0.15,0.15,0.1492188,2
2019-04-15,5,0.17,0.15,0.14522636,2
2019-04-15,20,0.08,0.15,0.13595209,2
2019-04-16,1,0.14,0.15,0.1492873,2
2019-04-16,5,0.18,0.15,0.14653866,2
2019-04-16,20,0.09,0.15,0.13544333,2
2019-04-17,1,0.15,0.14,0.13970771,2
2019-04-17,5,0.16,0.14,0.13658448,2
2019-04-17,20,0.08,0.14,0.1261934,2
2019-04-18,1,0.15,0.15,0.14642502,2
2019-04-18,5,0.15,0.15,0.15105768,2
2019-04-18,20,0.09,0.15,0.11504644,2
2019-04-19,1,0.17,0.15,0.1478937,2
2019-04-19,5,0.14,0.15,0.1505277,2
2019-04-19,20,0.09,0.15,0.12606618,2
2019-04-22,1,0.18,0.17,0.168089,2
2019-04-22,5,0.16,0.17,0.16904071,2
2019-04-22,20,0.09,0.17,0.15118852,2
2019-04-23,1,0.16,0.18,0.17810708,2
2019-04-23,5,0.15,0.18,0.17714861,2
2019-04-23,20,0.08,0.18,0.16299249,2
2019-04-24,1,0.15,0.16,0.15891771,2
2019-04-24,5,0.13,0.16,0.15748537,2
2019-04-24,20,0.06,0.16,0.14309308,2
2019-04-25,1,0.14,0.15,0.14929287,2
2019-04-25,5,0.14,0.15,0.14882441,2
2019-04-25,20,0.06,0.15,0.13306291,2
2019-04-26,1,0.16,0.14,0.13968855,2
2019-04-26,5,0.13,0.14,0.1383943,2
2019-04-26,20,0.05,0.14,0.12473869,2
2019-04-29,1,0.15,0.16,0.15901226,2
2019-04-29,5,0.11,0.16,0.15842742,2
2019-04-29,20,0.04,0.16,0.14509778,2
2019-04-30,1,0.13,0.15,0.14925325,2
2019-04-30,5,0.1,0.15,0.14674893,2
2019-04-30,20,0.04,0.15,0.13686073,2
2019-05-01,1,0.14,0.13,0.128777,2
2019-05-01,5,0.11,0.13,0.1276574,2
2019-05-01,20,0.04,0.13,0.11574042,2
2019-05-02,1,0.13,0.14,0.13955763,2
2019-05-02,5,0.1,0.14,0.13854653,2
2019-05-02,20,0.03,0.14,0.12700503,2
2019-05-03,1,0.11,0.13,0.13066795,2
2019-05-03,5,0.09,0.13,0.12851657,2
2019-05-03,20,0.06,0.13,0.11324334,2
2019-05-06,1,0.1,0.11,0.10998187,2
2019-05-06,5,0.08,0.11,0.10824448,2
2019-05-06,20,0.05,0.11,0.09431781,2
2019-05-07,1,0.11,0.1,0.10027109,2
2019-05-07,5,0.09,0.1,0.09948475,2
2019-05-07,20,0.09,0.1,0.086000904,2
2019-05-08,1,0.1,0.11,0.109831706,2
2019-05-08,5,0.08,0.11,0.109937474,2
2019-05-08,20,0.1,0.11,0.095863774,2
2019-05-09,1,0.09,0.1,0.10026222,2
2019-05-09,5,0.09,0.1,0.09808857,2
2019-05-09,20,0.08,0.1,0.086074315,2
2019-05-10,1,0.08,0.09,0.0900772,2
2019-05-10,5,0.09,0.09,0.08880831,2
2019-05-10,20,0.06,0.09,0.07510346,2
2019-05-13,1,0.09,0.08,0.07964209,2
2019-05-13,5,0.09,0.08,0.0780794,2
2019-05-13,20,0.07,0.08,0.06696762,2
2019-05-14,1,0.08,0.09,0.089696944,2
2019-05-14,5,0.08,0.09,0.08963867,2
2019-05-14,20,0.05,0.09,0.07607545,2
2019-05-15,1,0.09,0.08,0.08006059,2
2019-05-15,5,0.06,0.08,0.07801484,2
2019-05-15,20,0.06,0.08,0.06695908,2
2019-05-16,1,0.09,0.09,0.08810257,2
2019-05-16,5,0.06,0.09,0.08954653,2
2019-05-16,20,0.05,0.09,0.070830844,2
2019-05-17,1,0.09,0.09,0.08913421,2
2019-05-17,5,0.05,0.09,0.08842523,2
2019-05-17,20,0.05,0.09,0.0726496,2
2019-05-20,1,0.08,0.09,0.089491926,2
2019-05-20,5,0.04,0.09,0.08833178,2
2019-05-20,20,0.04,0.09,0.074052505,2
2019-05-21,1,0.06,0.08,0.07959935,2
2019-05-21,5,0.04,0.08,0.0776671,2
2019-05-21,20,0.02,0.08,0.06540878,2
2019-05-22,1,0.06,0.06,0.0592096,2
2019-05-22,5,0.04,0.06,0.05760326,2
2019-05-22,20,0.04,0.06,0.04630837,2
2019-05-23,1,0.05,0.06,0.05946153,2
2019-05-23,5,0.03,0.06,0.059339225,2
2019-05-23,20,0.05,0.06,0.04544182,2
2019-05-24,1,0.04,0.05,0.049617857,2
2019-05-24,5,0.06,0.05,0.049902666,2
2019-05-24,20,0.05,0.05,0.03470246,2
2019-05-27,1,0.04,0.04,0.0396567,2
2019-05-27,5,0.05,0.04,0.038515598,2
2019-05-27,20,0.06,0.04,0.026616361,2
2019-05-28,1,0.04,0.04,0.03988373,2
2019-05-28,5,0.09,0.04,0.038633853,2
2019-05-28,20,0.04,0.04,0.027169604,2
2019-05-29,1,0.03,0.04,0.03942586,2
2019-05-29,5,0.1,0.04,0.039037943,2
2019-05-29,20,0.04,0.04,0.026819902,2
2019-05-30,1,0.06,0.03,0.029887551,2
2019-05-30,5,0.08,0.03,0.028390227,2
2019-05-30,20,0.03,0.03,0.016423479,2
2019-05-31,1,0.05,0.06,0.059409913,2
2019-05-31,5,0.06,0.06,0.058333464,2
2019-05-31,20,-0.01,0.06,0.046023868,2
2019-06-03,1,0.09,0.05,0.04850736,2
2019-06-03,5,0.07,0.05,0.047594436,2
2019-06-03,20,-0.01,0.05,0.035094924,2
2019-06-04,1,0.1,0.09,0.08831402,2
2019-06-04,5,0.05,0.09,0.08769973,2
2019-06-04,20,-0.01,0.09,0.07171583,2
2019-06-05,1,0.08,0.1,0.09887861,2
2019-06-05,5,0.06,0.1,0.095213406,2
2019-06-05,20,-0.04,0.1,0.084072806,2
2019-06-06,1,0.06,0.08,0.07899503,2
2019-06-06,5,0.05,0.08,0.07571013,2
2019-06-06,20,-0.05,0.08,0.06490515,2
2019-06-07,1,0.07,0.06,0.05945945,2
2019-06-07,5,0.05,0.06,0.05740998,2
2019-06-07,20,-0.05,0.06,0.0450998,2
2019-06-10,1,0.05,0.07,0.0687819,2
2019-06-10,5,0.04,0.07,0.06830049,2
2019-06-10,20,-0.09,0.07,0.05607268,2
2019-06-11,1,0.06,0.05,0.049758196,2
2019-06-11,5,0.02,0.05,0.048102643,2
2019-06-11,20,-0.06,0.05,0.037822485,2
2019-06-12,1,0.05,0.06,0.06004984,2
2019-06-12,5,0.04,0.06,0.05923675,2
2019-06-12,20,0.0,0.06,0.0480742,2
2019-06-13,1,0.05,0.05,0.049769834,2
2019-06-13,5,0.05,0.05,0.048542425,2
2019-06-13,20,0.02,0.05,0.03724822,2
2019-06-14,1,0.04,0.05,0.049712144,2
2019-06-14,5,0.05,0.05,0.04878572,2
2019-06-14,20,0.02,0.05,0.03658534,2
2019-06-17,1,0.02,0.04,0.040389057,2
2019-06-17,5,0.06,0.04,0.03866888,2
2019-06-17,20,0.02,0.04,0.025376998,2
2019-06-18,1,0.04,0.02,0.019889828,2
2019-06-18,5,0.04,0.02,0.01801541,2
2019-06-18,20,0.03,0.02,0.0077904714,2
2019-06-19,1,0.05,0.04,0.03958609,2
2019-06-19,5,0.04,0.04,0.039025072,2
2019-06-19,20,0.01,0.04,0.025842082,2
2019-06-20,1,0.05,0.05,0.04616802,2
2019-06-20,5,0.03,0.05,0.05080551,2
2019-06-20,20,0.05,0.05,0.015757266,2
2019-06-21,1,0.06,0.05,0.046449903,2
2019-06-21,5,-0.01,0.05,0.04884079,2
2019-06-21,20,0.04,0.05,0.026756909,2
2019-06-24,1,0.04,0.06,0.058641788,2
2019-06-24,5,-0.01,0.06,0.05883726,2
2019-06-24,20,0.05,0.06,0.04356979,2
2019-06-25,1,0.04,0.04,0.03803983,2
2019-06-25,5,-0.01,0.04,0.03843302,2
2019-06-25,20,0.04,0.04,0.023658482,2
2019-06-26,1,0.03,0.04,0.038702507,2
2019-06-26,5,-0.04,0.04,0.038802028,2
2019-06-26,20,0.02,0.04,0.025200795,2
2019-06-27,1,-0.01,0.03,0.029224927,2
2019-06-27,5,-0.05,0.03,0.028010823,2
2019-06-27,20,0.02,0.03,0.016945906,2
2019-06-28,1,-0.01,-0.01,-0.011005347,2
2019-06-28,5,-0.05,-0.01,-0.011176455,2
2019-06-28,20,-0.01,-0.01,-0.023628708,2
2019-07-01,1,-0.01,-0.01,-0.010682199,2
2019-07-01,5,-0.09,-0.01,-0.010296124,2
2019-07-01,20,-0.01,-0.01,-0.020475287,2
2019-07-02,1,-0.04,-0.01,-0.0100152735,2
2019-07-02,5,-0.06,-0.01,-0.010659292,2
2019-07-02,20,-0.03,-0.01,-0.02210977,2
2019-07-03,1,-0.05,-0.04,-0.0405544,2
2019-07-03,5,0.0,-0.04,-0.040747605,2
2019-07-03,20,-0.06,-0.04,-0.05256484,2
