origin_date,horizon,actual,var_aic,naive
2022-06-16,5,0.1899999999999999,0.1678804804253026,0.1699999999999999
2022-06-23,5,0.1299999999999999,0.18895731378022412,0.1899999999999999
2022-06-30,5,0.0300000000000002,0.1279550183392021,0.1299999999999999
2022-07-07,5,-0.1299999999999999,0.025733747706362133,0.0300000000000002
2022-07-14,5,-0.2299999999999999,-0.11905786776280917,-0.1299999999999999
2022-07-21,5,-0.31,-0.2317504710916183,-0.2299999999999999
2022-07-28,5,-0.48,-0.3122451725430532,-0.31
2022-08-04,5,-0.4700000000000002,-0.48326418224488205,-0.48
2022-08-11,5,-0.54,-0.47538148104547395,-0.4700000000000002
2022-08-18,5,-0.4900000000000002,-0.5443198066757806,-0.54
2022-08-25,5,-0.48,-0.49344278915179507,-0.4900000000000002
2022-09-01,5,-0.4700000000000002,-0.48415117652250633,-0.48
2022-09-08,5,-0.6599999999999997,-0.4677559240470806,-0.4700000000000002
2022-09-15,5,-0.6699999999999999,-0.6646940750819814,-0.6599999999999997
2022-09-22,5,-0.6299999999999999,-0.6749318720513381,-0.6699999999999999
2022-09-29,5,-0.6700000000000004,-0.6351166719028505,-0.6299999999999999
2022-10-06,5,-0.7000000000000002,-0.6758038566755556,-0.6700000000000004
2022-10-13,5,-0.6200000000000001,-0.7041085963849635,-0.7000000000000002
2022-10-20,5,-0.6299999999999999,-0.6261550240499819,-0.6200000000000001
2022-10-27,5,-0.6399999999999997,-0.6294052333425242,-0.6299999999999999
2022-11-03,5,-0.69,-0.645152144189919,-0.6399999999999997
2022-11-10,5,-0.8300000000000001,-0.6906903194015811,-0.69
2022-11-17,5,-0.96,-0.8351188358180341,-0.8300000000000001
2022-11-24,5,-0.96,-0.9638130677705631,-0.96
2022-12-01,5,-1.0100000000000002,-0.9629483969384375,-0.96
2022-12-08,5,-0.9000000000000004,-1.0112029114465455,-1.0100000000000002
2022-12-15,5,-0.7399999999999998,-0.9040840966510425,-0.9000000000000004
2022-12-22,5,-0.7399999999999998,-0.7448928174030343,-0.7399999999999998
2022-12-29,5,-0.8600000000000003,-0.7438373471311387,-0.7399999999999998
2023-01-05,5,-0.8999999999999999,-0.864667144237485,-0.8600000000000003
2023-01-12,5,-0.7599999999999998,-0.9029600450679054,-0.8999999999999999
2023-01-19,5,-0.77,-0.7651950852577667,-0.7599999999999998
2023-01-26,5,-0.8300000000000001,-0.7721236438084365,-0.77
2023-02-02,5,-0.92,-0.834102497597188,-0.8300000000000001
2023-02-09,5,-0.8499999999999996,-0.925621781952738,-0.92
2023-02-16,5,-0.8800000000000003,-0.8539288405533834,-0.8499999999999996
2023-02-23,5,-0.8199999999999998,-0.8840757004903984,-0.8800000000000003
2023-03-02,5,-0.9800000000000004,-0.8249912026201988,-0.8199999999999998
2023-03-09,5,-0.8300000000000001,-0.9828177240048256,-0.9800000000000004
2023-03-16,5,-0.69,-0.8344825039918481,-0.8300000000000001
2023-03-23,5,-0.8299999999999996,-0.6959994158694398,-0.69
2023-03-30,5,-0.8199999999999998,-0.8343484993739121,-0.8299999999999996
2023-04-06,5,-0.8500000000000001,-0.8238088221711712,-0.8199999999999998
2023-04-13,5,-0.8199999999999998,-0.8560861787053557,-0.8500000000000001
2023-04-20,5,-0.7799999999999998,-0.8233432511295389,-0.8199999999999998
2023-04-27,5,-0.7599999999999998,-0.7855154265709349,-0.7799999999999998
2023-05-04,5,-0.8300000000000001,-0.7649558045521064,-0.7599999999999998
2023-05-11,5,-0.8999999999999999,-0.8328543903502043,-0.8300000000000001
2023-05-18,5,-0.9300000000000006,-0.906118934848122,-0.8999999999999999
2023-05-25,5,-1.04,-0.934838973178486,-0.9300000000000006
2023-06-01,5,-1.1300000000000003,-1.0443192692977517,-1.04
2023-06-08,5,-1.16,-1.1317916327017412,-1.1300000000000003
2023-06-15,5,-1.29,-1.163355250271351,-1.16
2023-06-22,5,-1.3000000000000005,-1.2959352747167412,-1.29
2023-06-29,5,-1.2599999999999998,-1.3073501294258092,-1.3000000000000005
2023-07-06,5,-1.2300000000000004,-1.2661669326446126,-1.2599999999999998
2023-07-13,5,-1.14,-1.2306848541204058,-1.2300000000000004
2023-07-20,5,-1.1599999999999997,-1.1477242745577942,-1.14
2023-07-27,5,-1.0099999999999998,-1.1675018653047746,-1.1599999999999997
2023-08-03,5,-1.04,-1.0163800728835264,-1.0099999999999998
2023-08-10,5,-1.0000000000000004,-1.0460534500956182,-1.04
2023-08-17,5,-1.0699999999999998,-1.0049189406420918,-1.0000000000000004
2023-08-24,5,-1.0799999999999996,-1.0753639180982004,-1.0699999999999998
2023-08-31,5,-0.9700000000000002,-1.0844168577733762,-1.0799999999999996
2023-09-07,5,-1.0000000000000004,-0.9741084810745291,-0.9700000000000002
2023-09-14,5,-1.0,-1.0047094174057927,-1.0000000000000004
2023-09-21,5,-0.8500000000000005,-1.0060383636326058,-1.0
2023-09-28,5,-0.6600000000000001,-0.8539243872716148,-0.8500000000000005
2023-10-05,5,-0.7800000000000002,-0.6645273501654801,-0.6600000000000001
2023-10-12,5,-0.7000000000000002,-0.7861797127374497,-0.7800000000000002
2023-10-19,5,-0.6399999999999997,-0.70641185148447,-0.7000000000000002
2023-10-26,5,-0.6999999999999997,-0.6417245082287354,-0.6399999999999997
2023-11-02,5,-0.7200000000000002,-0.7018491651972483,-0.6999999999999997
2023-11-09,5,-0.7600000000000002,-0.7267342639652498,-0.7200000000000002
2023-11-16,5,-0.7199999999999998,-0.7631255573779762,-0.7600000000000002
2023-11-23,5,-0.6400000000000001,-0.7253309218573555,-0.7199999999999998
2023-11-30,5,-0.75,-0.644949723225479,-0.6400000000000001
2023-12-07,5,-0.77,-0.7542776216460741,-0.75
2023-12-14,5,-0.8300000000000001,-0.7721586749248236,-0.77
2023-12-21,5,-0.81,-0.8351628907424437,-0.8300000000000001
2023-12-28,5,-0.81,-0.8154720428557684,-0.81
2024-01-04,5,-0.7400000000000002,-0.8155059172985986,-0.81
2024-01-11,5,-0.5599999999999996,-0.7441837165459895,-0.7400000000000002
2024-01-18,5,-0.5299999999999998,-0.5650905723167328,-0.5599999999999996
2024-01-25,5,-0.6800000000000002,-0.5334550499140139,-0.5299999999999998
2024-02-01,5,-0.6300000000000003,-0.6819413946912904,-0.6800000000000002
2024-02-08,5,-0.7000000000000002,-0.6353706542254107,-0.6300000000000003
2024-02-15,5,-0.69,-0.7038587392978839,-0.7000000000000002
2024-02-22,5,-0.6999999999999997,-0.6930913759316211,-0.69
2024-02-29,5,-0.73,-0.7028918408190676,-0.6999999999999997
2024-03-07,5,-0.6999999999999997,-0.7341805789193748,-0.73
2024-03-14,5,-0.6400000000000006,-0.7054695972226626,-0.6999999999999997
2024-03-21,5,-0.7199999999999998,-0.6442742539748362,-0.6400000000000006
2024-03-28,5,-0.6500000000000004,-0.723662570242645,-0.7199999999999998
2024-04-04,5,-0.52,-0.6529385791709931,-0.6500000000000004
2024-04-11,5,-0.4900000000000002,-0.5264633043186061,-0.52
2024-04-18,5,-0.4899999999999997,-0.4944565311709226,-0.4900000000000002
2024-04-25,5,-0.52,-0.4940593805520308,-0.4899999999999997
2024-05-02,5,-0.5800000000000001,-0.5237974759600648,-0.52
2024-05-09,5,-0.6300000000000003,-0.5833976837115576,-0.5800000000000001
2024-05-16,5,-0.5899999999999999,-0.6332569448880623,-0.6300000000000003
2024-05-23,5,-0.5599999999999996,-0.5939881567561172,-0.5899999999999999
2024-05-30,5,-0.54,-0.5632514225647726,-0.5599999999999996
2024-06-06,5,-0.54,-0.5460550232468027,-0.54
2024-06-13,5,-0.56,-0.5423563616919208,-0.54
2024-06-20,5,-0.5499999999999994,-0.5640367276303275,-0.56
2024-06-27,5,-0.4399999999999999,-0.554028482797021,-0.5499999999999994
2024-07-04,5,-0.4199999999999999,-0.44420331588256784,-0.4399999999999999
2024-07-11,5,-0.33,-0.42360885318712954,-0.4199999999999999
2024-07-18,5,-0.2599999999999998,-0.33611097173189136,-0.33
2024-07-25,5,-0.25,-0.26436374891545794,-0.2599999999999998
2024-08-01,5,-0.1699999999999999,-0.2530976199366104,-0.25
2024-08-08,5,-0.2400000000000002,-0.17316621322880066,-0.1699999999999999
2024-08-15,5,-0.2299999999999999,-0.24336269152134574,-0.2400000000000002
2024-08-22,5,-0.1800000000000001,-0.23387997255978082,-0.2299999999999999
2024-08-29,5,-0.1599999999999997,-0.1836903043576802,-0.1800000000000001
2024-09-05,5,-0.0899999999999998,-0.16499000996801158,-0.1599999999999997
2024-09-12,5,0.0300000000000002,-0.09326658686344041,-0.0899999999999998
2024-09-19,5,0.0399999999999995,0.02663401840979754,0.0300000000000002
2024-09-26,5,0.04,0.03763197133611721,0.0399999999999995
2024-10-03,5,0.04,0.03673551527158476,0.04
2024-10-10,5,0.1400000000000001,0.03720321066523702,0.04
2024-10-17,5,0.1600000000000001,0.13671885958364435,0.1400000000000001
2024-10-24,5,0.1500000000000003,0.15585988122528044,0.1600000000000001
2024-10-31,5,0.1500000000000003,0.1479351909598891,0.1500000000000003
2024-11-07,5,0.0999999999999996,0.148190215171053,0.1500000000000003
2024-11-14,5,0.0699999999999998,0.09857283567917978,0.0999999999999996
2024-11-21,5,0.04,0.06686262104664145,0.0699999999999998
2024-11-28,5,0.04,0.03708458505892583,0.04
2024-12-05,5,0.1600000000000001,0.037415679949106405,0.04
2024-12-12,5,0.2599999999999998,0.15512547835955587,0.1600000000000001
2024-12-19,5,0.2600000000000002,0.2551405269409033,0.2599999999999998
2024-12-26,5,0.29,0.2575820916306585,0.2600000000000002
2025-01-02,5,0.3999999999999999,0.288061323149764,0.29
2025-01-09,5,0.3899999999999997,0.3972662969039278,0.3999999999999999
2025-01-16,5,0.3699999999999996,0.3886065557902284,0.3899999999999997
2025-01-23,5,0.3799999999999999,0.3670433685389592,0.3699999999999996
2025-01-30,5,0.3700000000000001,0.37778357147573866,0.3799999999999999
2025-02-06,5,0.3700000000000001,0.3676360682505804,0.3700000000000001
2025-02-13,5,0.4000000000000003,0.36887399792827247,0.3700000000000001
2025-02-20,5,0.3400000000000003,0.3968289146389692,0.4000000000000003
2025-02-27,5,0.4399999999999999,0.3381439821790586,0.3400000000000003
2025-03-06,5,0.48,0.4357424337498065,0.4399999999999999
2025-03-13,5,0.4700000000000002,0.47816139503896904,0.48
2025-03-20,5,0.54,0.4680746983184488,0.4700000000000002
2025-03-27,5,0.54,0.538043973469844,0.54
2025-04-03,5,0.6000000000000001,0.5359026094630467,0.54
2025-04-10,5,0.6099999999999999,0.5959703189906851,0.6000000000000001
2025-04-17,5,0.5900000000000003,0.6063652634879767,0.6099999999999999
2025-04-24,5,0.6000000000000001,0.588930131093886,0.5900000000000003
2025-05-01,5,0.6200000000000001,0.5979674316039743,0.6000000000000001
2025-05-08,5,0.6300000000000003,0.6173685836389168,0.6200000000000001
2025-05-15,5,0.6599999999999997,0.6296849698774276,0.6300000000000003
2025-05-22,5,0.6099999999999999,0.6592030972617836,0.6599999999999997
2025-05-29,5,0.6299999999999999,0.6084043587829614,0.6099999999999999
2025-06-05,5,0.6499999999999999,0.6280374367452854,0.6299999999999999
2025-06-12,5,0.6499999999999999,0.6482724295211051,0.6499999999999999
2025-06-19,5,0.71,0.6485747630698665,0.6499999999999999
2025-06-26,5,0.69,0.7065928757247254,0.71
2025-07-03,5,0.71,0.6878787504179863,0.69
2025-07-10,5,0.7599999999999998,0.7079159568511457,0.71
2025-07-17,5,0.7199999999999998,0.7586160763881583,0.7599999999999998
2025-07-24,5,0.6900000000000004,0.7189216294033749,0.7199999999999998
2025-07-31,5,0.7000000000000002,0.6887504895031434,0.6900000000000004
2025-08-07,5,0.7200000000000002,0.6982792595883575,0.7000000000000002
2025-08-14,5,0.75,0.7182085692859794,0.7200000000000002
2025-08-21,5,0.73,0.7482812715048657,0.75
2025-08-28,5,0.73,0.7286171605833052,0.73
2025-09-04,5,0.6600000000000001,0.729482211070783,0.73
2025-09-11,5,0.71,0.6584279602239602,0.6600000000000001
2025-09-18,5,0.73,0.7079702684421639,0.71
2025-09-25,5,0.73,0.7287768713909089,0.73
2025-10-02,5,0.73,0.7285301288085424,0.73
2025-10-09,5,0.7000000000000002,0.7285231330883428,0.73
2025-10-16,5,0.6999999999999997,0.6985600904904663,0.7000000000000002
2025-10-23,5,0.71,0.6978281322516773,0.6999999999999997
2025-10-30,5,0.71,0.7094528631438004,0.71
2025-11-06,5,0.71,0.7094306041579985,0.71
2025-11-13,5,0.75,0.707610401441883,0.71
2025-11-20,5,0.7200000000000002,0.7490394893229348,0.75
2025-11-27,5,0.7999999999999998,0.7184198918507362,0.7200000000000002
2025-12-04,5,0.7999999999999998,0.7978664861738308,0.7999999999999998
2025-12-11,5,0.81,0.7977369062364351,0.7999999999999998
2025-12-18,5,0.8300000000000001,0.8087387782850158,0.81
2025-12-25,5,0.8399999999999999,0.8284267867310408,0.8300000000000001
2026-01-01,5,0.8300000000000001,0.8384408169687253,0.8399999999999999
2026-01-08,5,0.8200000000000003,0.8286740033269007,0.8300000000000001
2026-01-15,5,0.8399999999999999,0.8189071646669714,0.8200000000000003
2026-01-22,5,0.8400000000000003,0.8389141472075993,0.8399999999999999
2026-01-29,5,0.8500000000000001,0.8381137097223544,0.8400000000000003
2026-02-05,5,0.7899999999999996,0.8487354684880665,0.8500000000000001
2026-02-12,5,0.7800000000000002,0.7897300639700198,0.7899999999999996
2026-02-19,5,0.7399999999999998,0.7788355657304535,0.7800000000000002
2026-02-26,5,0.7599999999999998,0.7385676559907581,0.7399999999999998
2026-03-05,5,0.7000000000000002,0.7574017498550139,0.7599999999999998
