origin_date,origin_idx,horizon,actual,naive,arima_aic,arima_aic_converged,arima_bic,arima_bic_converged
2017-03-23,1850,20,0.74,0.92,0.9109366961699915,True,0.9070281391079005,True
2017-03-30,1855,1,0.8799999999999999,0.8899999999999999,0.8910165061909737,True,0.889336960892473,True
2017-03-30,1855,5,0.8300000000000001,0.8899999999999999,0.8890303909732734,True,0.8866848044623654,True
2017-03-30,1855,20,0.8400000000000001,0.8899999999999999,0.8798691489598753,True,0.8767392178494617,True
2017-04-06,1860,1,0.8300000000000001,0.8300000000000001,0.8300741214375534,False,0.8293064645772921,True
2017-04-06,1860,5,0.76,0.8300000000000001,0.8296956000604074,False,0.8265323228864601,True
2017-04-06,1860,20,0.85,0.8300000000000001,0.8213978985168936,False,0.8161292915458402,True
2017-04-13,1865,1,0.76,0.76,0.7606925043327223,True,0.7592707529560461,True
2017-04-13,1865,5,0.74,0.76,0.7614759841370202,True,0.7563537647802303,True
2017-04-13,1865,20,0.9000000000000001,0.76,0.7512067350871868,True,0.745415059120921,True
2017-04-20,1870,1,0.75,0.74,0.7391647662976052,False,0.7392619873935741,True
2017-04-20,1870,5,0.8400000000000001,0.74,0.7407757941564067,False,0.7363099369678705,True
2017-04-20,1870,20,0.7699999999999999,0.74,0.7325159452709011,False,0.7252397478714818,True
2017-04-27,1875,1,0.8200000000000001,0.8400000000000001,0.8412968233110157,False,0.8393173016259705,True
2017-04-27,1875,5,0.85,0.8400000000000001,0.8302025050205173,False,0.836586508129852,True
2017-04-27,1875,20,0.74,0.8400000000000001,0.815206383715196,False,0.826346032519408,True
2017-05-04,1880,1,0.86,0.85,0.8474589714976264,False,0.849324420279439,True
2017-05-04,1880,5,0.9000000000000001,0.85,0.8408178139322262,False,0.846622101397195,True
2017-05-04,1880,20,0.73,0.85,0.8270913628679901,False,0.8364884055887798,True
2017-05-11,1885,1,0.89,0.9000000000000001,0.897467585954291,True,0.8993527353093795,True
2017-05-11,1885,5,0.7699999999999999,0.9000000000000001,0.8946882796171716,True,0.8967636765468971,True
2017-05-11,1885,20,0.71,0.9000000000000001,0.8848784910970665,True,0.8870547061875884,True
2017-05-18,1890,1,0.7899999999999999,0.7699999999999999,0.7731338780680378,True,0.7692856157803931,True
2017-05-18,1890,5,0.74,0.7699999999999999,0.7743540657271891,True,0.7664280789019658,True
2017-05-18,1890,20,0.62,0.7699999999999999,0.7644190903409618,True,0.7557123156078638,True
2017-05-25,1895,1,0.73,0.74,0.7419015590429169,True,0.7392716563534861,True
2017-05-25,1895,5,0.73,0.74,0.7414062734904613,True,0.7363582817674305,True
2017-05-25,1895,20,0.57,0.74,0.7309419804364731,True,0.7254331270697216,True
2017-06-01,1900,1,0.71,0.73,0.7304524966259021,False,0.7292682949414336,True
